gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA1116549-Salmonella	0	0.07511398714791637	-0.012794959754514692	0.13133493052404924	-0.04488680768268833	-0.05023184387357893	-0.04230530483551668	-0.003997434569394116	-0.02046867638233159	-0.08103304735596864	0.03404163066003672	-0.009929054136477268
sRNA1118334-Salmonella	0	-0.045140868144507726	-0.03682631757264488	-0.014260763565818587	-0.07687188488622691	-0.007465532704499689	0.03536826519264458	-0.035266583227642895	0.18437688028366947	-0.038447298485486	-0.061785228323303173	0.04111013996945223
sRNA1131800-Salmonella	0	0.0705435042430173	-0.019151812517420375	0.024358157471995705	-0.019151812517420375	-0.019151812517420375	-0.019151812517420375	-0.0058935969397156205	-0.019151812517420375	-0.019151812517420375	-0.009636769479744036	0.11327609642822127
sRNA1141227-Salmonella	0	0.05353983495451986	0.015504309005601078	-0.030811345698309844	-0.030498916626399867	-0.015158367228186006	0.08760462761714294	-0.04577521832402487	-0.02801080111433534	-0.05561534839623241	0.024338563935098687	0.005654942409280613
STnc1880-Salmonella	0	0.12690195327408976	0.05567844254988194	0.2670175906280145	0.021156333421083036	0.04681275089514448	0.013776970737287644	0.09466738258023621	0.019519232010134276	0	0.125290339103769	0.06027431588515436
STnc3400-Salmonella	0	0.019348601978535905	-0.028170029018040162	0.048325087802955594	-0.013060718174446187	-0.04176768438717099	-0.04176768438717099	0.006726355347553936	-0.014270715270756113	-0.04176768438717099	-2.0378630133406958e-4	-0.04176768438717099
sRNA1170414-Salmonella	0	0.05142551325016858	-0.01754062692903992	0.3801324525739304	0.031401371675831194	0.5384278979196269	0.2190437017289962	0.05563073232968576	0.38377704836564513	0.34039133555032003	-0.012318446261086973	0.14402037030488712
STnc500-Salmonella	0	0.07482447839530057	0.0758641722253443	0.1481956100141044	0.008251337388158612	0.08849574052665293	0.028833239339705358	0.05642549058506857	0.03680145697174915	0.02009944871683345	0.11855032307548181	0.10292657876395814
sRNA1180363-Salmonella	0	0.030372812696761467	0.02890151880306036	0	0.06130421562962059	0.010666912534049134	0.01943445463688917	0.1066993608694822	0.07158452571685121	0.054109169668778434	0.06285713796109393	0
sRNA1186573-Salmonella	0	0.03658073417266963	0	0	0	0	0	0.0198291457500008	0	0	0	0
sRNA1189081-Salmonella	0	0.005478415948474362	-0.009520941681910798	-0.019151812517420375	-0.004150053910037434	-0.019151812517420375	-0.004480098031918395	-0.012504890870914255	-0.005314557573391998	0.0027557081895599987	-0.005373468663625019	-0.019151812517420375
sRNA1210988-Salmonella	0	-0.009502037053390311	-0.012809059231028822	-0.06055303249902989	-0.0769724291637979	0.012646013157253352	-0.10282416720931381	-0.055317896150945296	-0.061996908612192814	-0.10282416720931381	-0.046973194259254135	-0.04254985132415935
